#Data tag : 24v2 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
276831:5096,07/15/16 08:11:28,2583,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.409446657,0.392610225
276834:5096,07/16/16 01:42:10,724,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.076623245,0.073217236
276870:5097,07/16/16 13:41:18,2993,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.456174801,0.440761138
276935:5101,07/18/16 02:16:53,313,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.063515787,0.060417898
276947:5102,07/18/16 10:48:14,46,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.010113651,0.004729651
276948:5102,07/18/16 11:09:47,475,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.096757556,0.086854899
276950:5102,07/18/16 14:16:45,2353,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.340675434,0.326195781
277070:5105,07/19/16 21:59:17,738,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.145552431,0.137322680
277071:5105,07/20/16 02:48:37,171,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.029568980,0.026613803
277072:5105,07/20/16 04:01:41,473,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.073700880,0.069830645
277073:5105,07/20/16 07:17:39,71,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.010435307,0.009950069
277076:5105,07/20/16 07:55:58,1033,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.132130281,0.127053783
277087:5105,07/20/16 17:49:22,988,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.090155085,0.087060090
277096:5106,07/21/16 07:58:58,2079,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.335305749,0.322337312
277112:5106,07/21/16 21:43:57,118,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.013648409,0.013084070
277127:5107,07/22/16 04:04:05,546,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.110581403,0.106312732
277148:5108,07/22/16 12:32:18,316,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.066185556,0.061447992
277166:5109,07/22/16 18:55:27,239,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.050231072,0.047991418
277168:5109,07/22/16 20:38:00,2215,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.332681177,0.320538266
277194:5111,07/23/16 22:17:28,1360,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.248139163,0.233959651
277305:5116,07/25/16 05:23:44,64,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.012939240,0.012012137
277981:5151,08/01/16 11:52:59,76,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.004911201,0.004507902
277991:5151,08/01/16 15:46:16,84,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.004835008,0.004347466
277992:5151,08/01/16 16:22:25,311,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.017432449,0.016565390
278018:5154,08/02/16 04:07:24,964,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.183066841,0.174012499
278167:5161,08/03/16 18:39:02,2171,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.331910926,0.317529995
278175:5161,08/04/16 08:46:08,85,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.009010795,0.008786620
278239:5163,08/05/16 01:21:31,371,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.076232292,0.069976028
278240:5163,08/05/16 03:46:54,1303,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.207410331,0.198739529
278308:5173,08/06/16 18:49:56,853,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v3,0.138639719,0.132887119
278310:5173,08/07/16 00:47:36,709,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v3,0.092298489,0.089216197
278315:5179,08/07/16 13:38:06,279,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v3,0.056600595,0.053329935
